助手	n
助理	n
努力	a
劳动	n
勇敢	a
勇气	n
勉强	adv
勤俭	a
勤劳	a
勤奋	a
勺子	n
勺（子）	n
勿	adv
包	n
包子	n
包袱	n
包装	n
北京	n
北方	n
北极	n
区别	n
区域	n
医生	n
医院	n
十字路口	n
千方百计	idiom
午餐	n
午饭	n
半价	n
半夜	n
半天	n
华丽	a
华裔	n
协会	n
协调	a
卑鄙	a
卓越	a
单人间	n
单位	n
单独	adv
单调	a
南	n
南方	n
博士	n
博大精深	idiom
博物馆	n
博览会	n
占线	v
卡	n
卧室	n
卫星	n
卫生间	n
印象	n
危机	n
即使	conj
即便	conj
即时	a
却	adv
历代	n
历史	n
压力	n
厕所	n
原先	n
原则	n
原因	n
原始	a
原料	n
原来	adv
原理	n
厨房	n
去年	n
县	n
参谋	n
及早	adv
及时	a
友好	a
友情	n
友谊	n
双胞胎	n
反之	conj
反复	adv
反常	a
反应	n
反正	adv
反而	adv
反馈	n
发达	a
叔叔	n
变化	n
变故	n
变迁	n
口味	n
口头	a
口气	n
口腔	n
口音	n
古代	n
古典	a
古董	n
句子	n
只好	adv
只要	conj
可乐	n
可怕	a
可怜	a
可恶	a
可惜	a
可爱	a
可行	a
可见	conj
可观	a
可靠	a
台阶	n
右边	n
叶子	n
号	n
号码	n
司机	n
各抒己见	idiom
各自	pron
合格	a
合理	a
合算	a
合适	a
同事	n
同学	n
同志	n
同胞	n
名人	n
名字	n
名次	n
名牌	n
名誉	n
后	n
后代	n
后天	n
后年	n
后来	n
后果	n
后背	n
后面	n
向导	n
君子	n
吝啬	a
否则	conj
吨	mw
含义	n
含糊	a
启示	n
呆	a
员工	n
周	n
周围	n
周期	n
周末	n
周边	n
味道	n
呵	intj
命运	n
和平	n
和睦	a
和谐	a
咖啡	n
咖啡厅	n
咸	a
品德	n
品种	n
品行	n
品质	n
哈哈	intj
响亮	a
哥哥	n
哪怕	conj
售货员	n
商业	n
商务	n
商品	n
商场	n
商店	n
啤酒	n
啦	part
善良	a
喉咙	n
喜悦	n
喜闻乐见	idiom
嗅觉	n
嗨	intj
嘴	n
嘴唇	n
器官	n
器材	n
噪音	n
四季	n
四肢	n
因素	n
因而	conj
困	a
困难	n
固定	a
固有	a
国	n
国外	n
国宝	n
国家	n
国籍	n
国际	a
图书馆	n
图案	n
圆满	a
圈	n
圈儿	n
圈套	n
土壤	n
地位	n
地区	n
地图	n
地址	n
地方	n
地步	n
地点	n
地球	n
地理	n
地道	a
地铁	n
地震	n
场合	n
场所	n
场面	n
均匀	a
坑	n
坚决	a
坚定	a
坚韧	a
坦白	a
垂直	a
垃圾	n
垃圾桶	n
城市	n
基因	n
基地	n
基本	adv
基本上	adv
基础	n
堆	n
堵车	v
塑料袋	n
境界	n
墙	n
墨水	n
士兵	n
壮丽	a
壮观	a
声誉	n
声音	n
壶	n
处境	n
备忘录	n
复杂	a
夏天	n
夕阳	n
外	n
外交	n
外公	n
外卖	n
外国	n
外地	n
外界	n
外行	n
外表	n
外语	n
外边	n
外面	n
多亏	v
多元化	a
多才多艺	idiom
夜	n
大人	n
大伙儿	pron
大体	adv
大使馆	n
大厅	n
大厦	n
大型	a
大夫	n
大学	n
大学生	n
大小	n
大意	a
大方	a
大概	adv
大熊猫	n
大约	adv
大肆	adv
大脑	n
大臣	n
大自然	n
大致	adv
大衣	n
大门	n
天	n
天伦之乐	idiom
天堂	n
天才	n
天文	n
天气	n
天生	a
天真	a
天空	n
天赋	n
太太	n
太阳	n
太阳镜	n
夫人	n
夫妇	n
夫妻	n
失望	a
失误	n
头	n
头发	n
头脑	n
夸张	a
奇妙	a
奇迹	n
奖学金	n
奖金	n
套	mw
奢侈	a
奥秘	n
女	n
女儿	n
女士	n
女孩儿	n
女朋友	n
女生	n
奴隶	n
奶奶	n
奶茶	n
好久	n
好像	adv
好听	a
好处	n
好奇	a
好好	adv
好玩儿	a
好看	a
如今	n
如何	pron
妄想	n
妇女	n
妈妈	n
妥当	a
妹妹	n
妻子	n
始终	adv
姐姐	n
姑且	adv
姑姑	n
姑娘	n
姓名	n
姥姥	n
姿势	n
姿态	n
威信	n
威望	n
威风	a
娃娃	n
娱乐	n
婚姻	n
婚礼	n
婴儿	n
媒体	n
媳妇	n
嫌疑	n
嫩	a
子弹	n
孔	n
字	n
孙子	n
季军	n
季度	n
季节	n
孤独	a
学位	n
学期	n
学校	n
学生	n
学说	n
学问	n
孩子	n
宁可	conj
宁愿	conj
宁肯	conj
安宁	a
完全	adv
完备	a
完整	a
完美	a
宗教	n
宗旨	n
官	n
官方	n
定义	n
定期	adv
宝贝	n
宝贵	a
实力	n
实惠	a
实用	a
实话	n
实质	n
实际	n
实际上	adv
实验	n
宠物	n
审美	n
客人	n
客厅	n
客户	n
客观	a
室	n
宫殿	n
害羞	a
家	n
家乡	n
家人	n
家伙	n
家具	n
家务	n
家喻户晓	idiom
家属	n
家常	n
家庭	n
宽容	a
宽敞	a
宾馆	n
宿舍	n
寂寞	a
寂静	a
密切	a
密码	n
富裕	a
寒假	n
寓言	n
对手	n
对方	n
对立	v
对策	n
对联	n
对话	n
对象	n
对面	n
寺庙	n
导游	n
导演	n
导航	n
封建	a
将来	n
将近	adv
尊严	n
小伙子	n
小区	n
小号	n
小吃	n
小姐	n
小学	n
小学生	n
小孩儿	n
小心翼翼	idiom
小时	n
小时候	n
小朋友	n
小说	n
尖端	a
尚且	conj
就近	adv
尴尬	a
尸体	n
尽快	adv
尽量	adv
尾巴	n
局部	n
局限	n
屁股	n
层	mw
层次	n
居民	n
居然	adv
届	mw
屋(子)	n
屋子	n
屏幕	n
屑	n
屡次	adv
山	n
山脉	n
岁	mw
岁月	n
岂有此理	idiom
岗位	n
岛屿	n
岩石	n
岸	n
峡谷	n
崇高	a
崭新	a
川流不息	idiom
州	n
工业	n
工人	n
工作日	n
工具	n
工厂	n
工程师	n
工艺品	n
工资	n
左	n
左右	n
左边	n
巧克力	n
巧妙	a
巨大	a
差别	n
差异	n
差距	n
巷	n
市区	n
市场	n
布	n
布局	n
师傅	n
帐篷	n
常用	a
常识	n
帽子	n
幅度	n
干劲	n
干旱	a
干杯	v
干燥	a
干脆	adv
平	a
平凡	a
平原	n
平均	a
平坦	a
平常	a
平庸	a
平等	a
平行	a
平衡	a
平静	a
平面	n
年	n
年代	n
年度	n
年级	n
年纪	n
年龄	n
并非	adv
幸亏	adv
幻想	n
幼儿园	n
幼稚	a
幽默	a
广告	n
广场	n
广大	a
广播	n
广阔	a
庄严	a
庄稼	n
庄重	a
床	n
序言	n
库	n
应邀	v
底	n
店	n
庞大	a
废	a
度	mw
座位	n
座右铭	n
庸俗	a
建筑	n
建议	n
开学	v
开幕式	n
开支	n
开明	a
开水	n
开阔	a
异常	a
引擎	n
弟弟	n
弦	n
弱点	n
弹性	n
归根到底	idiom
当代	n
当初	n
当前	n
当务之急	idiom
当地	n
当场	adv
当时	n
当然	adv
当面	adv
形势	n
形式	n
形态	n
形状	n
形象	n
彩票	n
彩虹	n
影子	n
彻底	a
彼此	pron
往事	n
待遇	n
律师	n
徒弟	n
得不偿失	idiom
得力	a
得天独厚	idiom
得意	a
循序渐进	idiom
微不足道	idiom
心得	n
心态	n
心情	n
心灵	n
心理	n
心甘情愿	idiom
心眼儿	n
心脏	n
心血	n
心里	n
必然	a
必要	a
忌讳	n
志愿者	n
志气	n
忠实	a
忠诚	a
忧郁	a
快要	adv
快递	n
态度	n
思想	n
思维	n
急	a
急切	a
急剧	a
急躁	a
性	n
性别	n
性命	n
性格	n
性能	n
总之	conj
总共	adv
总和	n
总而言之	idiom
总裁	n
恋爱	n
恐怕	adv
恐怖	a
恐惧	n
恭敬	a
恰到好处	idiom
恰巧	adv
恰当	a
恳切	a
恶心	a
恼火	a
悄悄	adv
悠久	a
患者	n
悬崖峭壁	idiom
悬殊	a
悲惨	a
情况	n
情形	n
情报	n
情景	n
情理	n
情绪	n
惊奇	a
惊讶	a
惭愧	a
惯例	n
想法	n
意义	n
意向	n
意图	n
意外	a
意志	n
意思	n
意料	n
意见	n
意识	n
愚蠢	a
感	n
感情	n
感想	n
感觉	n
愿望	n
慈善	a
慈祥	a
慌(张)	a
慌张	a
慢性	a
慷慨	a
懒	a
懒惰	a
戏剧	n
成人	n
成分	n
成功	a
成员	n
成天	adv
成就	n
成心	adv
成效	n
成本	n
成果	n
成绩	n
成语	n
战争	n
战役	n
战术	n
战略	n
截至	v
房东	n
房子	n
房租	n
房间	n
所有	a
所谓	a
扁	a
扇子	n
手	n
手指	n
手机	n
手法	n
手续	n
手艺	n
手表	n
才干	n
扎实	a
打击	n
执着	a
批	mw
技巧	n
技术	n
把手	n
把握	n
投机	a
护士	n
护照	n
报告	n
报社	n
报纸	n
报酬	n
抱负	n
押金	n
抽象	a
拐杖	n
拘束	a
拥挤	a
拳头	n
持久	a
指令	n
指南针	n
指数	n
指标	n
指甲	n
按时	adv
挫折	n
挺拔	a
损失	n
据悉	v
据说	v
接连	adv
推论	n
推车	n
措施	n
提前	v
插座	n
搭档	n
摄影师	n
摄氏度	mw
摇滚	n
操场	n
支出	n
支柱	n
收入	n
收益	n
收获	n
收音机	n
放学	v
政府	n
政策	n
故乡	n
故事	n
故意	adv
故障	n
效果	n
效率	n
效益	n
敌(人)	n
敏感	a
敏捷	a
敏锐	a
教养	n
教学楼	n
教室	n
教师	n
教授	n
教练	n
教育	n
教训	n
散文	n
敬业	a
数字	n
数学	n
数据	n
数量	n
数额	n
整齐	a
文件包	n
文具	n
文化	n
文字	n
文学家	n
文明	n
文物	n
文献	n
文章	n
文雅	a
斑	n
斜	a
斤	mw
斩钉截铁	idiom
断断续续	a
斯文	a
新娘	n
新年	n
新郎	n
新闻	n
新陈代谢	n
新颖	a
新鲜	a
方位	n
方便面	n
方向	n
方圆	n
方式	n
方案	n
方法	n
方言	n
方面	n
旁边	n
旋律	n
旗帜	n
旗袍	n
无偿	a
无动于衷	idiom
无微不至	idiom
无忧无虑	idiom
无拘无束	idiom
无数	a
无比	adv
无穷无尽	idiom
无精打采	idiom
无耻	a
无能为力	idiom
无论	conj
无非	adv
既	conj
既然	conj
日	n
日子	n
日常	a
日新月异	idiom
日用品	n
日益	adv
日程	n
日记	n
早上	n
早餐	n
早饭	n
时	n
时代	n
时候	n
时光	n
时刻	n
时尚	n
时期	n
时机	n
时而	adv
时间	n
昆虫	n
昌盛	a
明天	n
明年	n
明明	adv
明星	n
明显	a
明智	a
明确	a
昔日	n
星期	n
星期天	n
星期日	n
春天	n
昨天	n
是否	adv
是非	n
昼夜	n
显然	adv
显著	a
晚上	n
晚会	n
晚饭	n
普通	a
普通话	n
景点	n
景色	n
智力	n
智商	n
智慧	n
暂且	adv
暂时	adv
暗暗	adv
曲子	n
曲折	a
更	adv
更加	adv
曾经	adv
最	adv
最初	n
最后	n
最好	adv
月	n
月亮	n
月饼	n
有利	a
有效	a
有条不紊	idiom
有点儿	adv
有用	a
有的	pron
朋友	n
服务台	n
服务员	n
服装	n
朝代	n
朝气蓬勃	idiom
期末	n
期间	n
期限	n
木头	n
未必	adv
未来	n
本事	n
本子	n
本来	adv
本科	n
本能	n
本质	n
本身	pron
本钱	n
本领	n
朴素	a
机会	n
机器	n
机场	n
机密	a
机构	n
机票	n
杂志	n
权威	n
材料	n
束	mw
条件	n
来不及	v
来历	n
来得及	v
来源	n
杯子	n
杰出	a
极	adv
极了	adv
极其	adv
极端	a
极限	n
极（了）	adv
枕头	n
果实	n
果断	a
果汁	n
果然	adv
枯燥	a
柔和	a
柴油	n
标准	n
标准间	n
标志	n
栏目	n
树	n
校园	n
校长	n
样品	n
样子	n
样式	n
核心	n
根本	adv
根深蒂固	idiom
根源	n
桃	n
框架	n
案件	n
案例	n
桌子	n
档次	n
桥	n
桥梁	n
桨	n
梢	n
梦	n
梦想	n
梨	n
梯田	n
梳子	n
棒	a
森林	n
椅子	n
植物	n
椭圆	n
楼	n
楼梯	n
概念	n
概括	v
榜样	n
模型	n
模式	n
模样	n
模糊	a
模范	n
横	a
橘子	n
橡皮	n
次品	n
次序	n
次要	a
欢乐	a
欣慰	a
欣欣向荣	idiom
欲望	n
款式	n
歌	n
正义	n
正在	adv
正好	adv
正宗	a
正常	a
正式	a
正月	n
正气	n
正规	a
此	pron
此外	conj
步	n
步伐	n
步骤	n
武器	n
歹徒	n
死	a
死亡	n
残忍	a
残次品	n
残酷	a
毅力	n
毅然	adv
母亲	n
毒品	n
比例	n
比喻	n
比如	v
比方	n
比萨	n
比赛	n
比较	adv
比重	n
毕竟	adv
毛	n
毛巾	n
毛病	n
毫无	v
毫米	mw
民族	n
民间	n
气候	n
气功	n
气势	n
气味	n
气概	n
气氛	n
气温	n
气色	n
气魄	n
氧气	n
水	n
水平	n
水果	n
水泥	n
水煮鱼	n
水龙头	n
永恒	a
永远	adv
汉字	n
汉语	n
汗	n
池塘	n
汤	n
汹涌	a
汽油	n
沉着	a
沉闷	a
沙发	n
沙拉	n
沙滩	n
沙漠	n
没	adv
沮丧	a
河	n
油	n
沿海	n
法律	n
波浪	n
波涛	n
泰斗	n
洗手间	n
洗衣机	n
洞	n
洪水	n
活力	n
活动	n
活该	v
活跃	a
派别	n
流利	a
流氓	n
浅	a
浑身	n
浪漫	a
海	n
海拔	n
海洋	n
海鲜	n
消息	n
消极	a
淘气	a
淡季	n
深奥	a
深情厚谊	idiom
混乱	a
清晨	n
清晰	a
清楚	a
清淡	a
清澈	a
清醒	a
渠道	n
温和	a
温度	n
温柔	a
港口	n
港湾	n
游客	n
游戏	n
渺小	a
湖泊	n
湿润	a
源泉	n
溪	n
滋味	n
滑	a
滑雪场	n
满意	a
演习	n
演员	n
漫画	n
潇洒	a
潜力	n
潮流	n
潮湿	a
激情	n
激烈	a
激素	n
瀑布	n
火	a
火柴	n
火箭	n
火药	n
火车	n
火车站	n
灯	n
灯笼	n
灰	n
灰尘	n
灰心	a
灵感	n
灵敏	a
灵活	a
灵魂	n
灾害	n
灾难	n
炎热	a
点	n
点心	n
烟花	n
烤鸭	n
烦恼	a
热心	a
热泪盈眶	idiom
热烈	a
热门	a
焦急	a
然而	conj
煤炭	n
照常	adv
照样	adv
照片	n
照相机	n
熊猫	n
熟	a
熟练	a
爆竹	n
爱好	n
爱心	n
爱情	n
爱情片	n
父亲	n
爷爷	n
爸爸	n
爽快	a
片	mw
片刻	n
片面	a
版本	n
牙膏	n
牙齿	n
牛	n
牛奶	n
牢骚	n
物业	n
物理	n
物美价廉	idiom
物质	n
牲畜	n
特价	n
特定	a
特征	n
特点	n
特色	n
特色菜	n
特长	n
犬	n
状况	n
状态	n
犹如	v
犹豫	a
狂	a
狗	n
狠心	a
狡猾	a
独特	a
狭隘	a
狼狈	a
猛烈	a
猝死	n
猪	n
猫	n
猴子	n
玉	n
王子	n
玩意儿	n
玫瑰	n
环保	n
环境	n
环节	n
现代	n
现场	n
现实	n
现成	a
现状	n
现象	n
现金	n
玻璃	n
珍珠	n
珍稀	a
珍贵	a
班	n
班级	n
球	n
球场	n
球迷	n
理想	n
理所当然	idiom
理智	n
理由	n
理直气壮	idiom
理论	n
瓶子	n
甚至	adv
甜	a
生命	n
生态	n
生意	n
生日	n
生机	n
生活	n
生物	n
生理	n
生词	n
用功	a
用户	n
用途	n
甭	adv
田径	n
田野	n
电	n
电动车	n
电台	n
电子书	n
电子邮件	n
电影	n
电影院	n
电梯	n
电池	n
电源	n
电脑	n
电视	n
电话	n
电钻	n
男	n
男孩儿	n
男朋友	n
男生	n
画家	n
画笔	n
畔	n
留学生	n
疏忽	n
疑惑	n
疑问	n
疤	n
疲惫	a
疾病	n
病人	n
症状	n
痕迹	n
痛快	a
痛苦	a
瘸	a
癌症	n
登机牌	n
白噪音	n
白天	n
的确	adv
的话	part
皆	adv
皇后	n
皇帝	n
皮肤	n
皮鞋	n
皱纹	n
盆(子)	n
盐	n
监狱	n
盒子	n
盗窃	v
盘子	n
目光	n
目前	n
目标	n
目的	n
目的地	n
盲目	a
直	a
直到	v
直接	a
直播	n
直觉	n
相互	adv
相似	a
相反	a
相声	n
相对	a
相应	a
相机	n
相比	v
省	n
看来	v
看法	n
真挚	a
真理	n
真相	n
眼光	n
眼前	n
眼睛	n
眼神	n
眼色	n
眼镜	n
着急	a
瞎	a
瞬间	n
矛盾	n
知觉	n
知识	n
知足常乐	idiom
知音	n
短促	a
短信	n
短裤	n
石头	n
石油	n
矿产	n
矿泉水	n
码头	n
研究生	n
砖	n
破	a
硕士	n
确切	a
确实	adv
碗	n
礼拜天	n
礼物	n
礼节	n
礼貌	n
社会	n
社区	n
祖先	n
祖父	n
神仙	n
神圣	a
神奇	a
神态	n
神气	a
神秘	a
神经	n
票	n
离奇	a
私(人)	a
私自	adv
秋天	n
秋（天）	n
种子	n
科学	n
秒	mw
秘书	n
秘密	n
秤	n
秩序	n
积极	a
称号	n
移民	n
程度	n
稍微	adv
稳定	a
稻谷	n
稿件	n
空儿	n
空前绝后	idiom
空想	n
空气	n
空白	n
空调	n
空间	n
空隙	n
突出	a
突破	n
窍门	n
窗帘	n
窗户	n
窝	n
立体	a
竞赛	n
竟然	adv
童话	n
端正	a
端端正正	a
竹子	n
笑话	n
笔	n
笔记	n
笔记本	n
笔记本（电脑）	n
符号	n
笨	a
笨拙	a
第一	num
等级	n
答案	n
策略	n
筷子	n
签证	n
简体字	n
简历	n
简直	adv
简要	a
管子	n
箱子	n
篮球	n
籍贯	n
米	mw
米饭	n
类似	a
类型	n
粉末	n
粗心	a
粗糙	a
粥	n
粮食	n
精密	a
精彩	a
精心	adv
精确	a
精神	n
精致	a
糊涂	a
糖	n
糟糕	a
系列	n
系统	n
素质	n
素食	n
索性	adv
紧急	a
紧迫	a
紫外线	n
繁体字	n
繁华	a
繁荣	a
红绿灯	n
红茶	n
约会	n
级别	n
纪录	n
纪律	n
纯洁	a
纯粹	a
纵横	a
纷纷	adv
纸	n
纸袋	n
纺织	n
纽扣儿	n
线	n
线索	n
组	n
绅士	n
细胞	n
细节	n
细菌	n
终点	n
终究	adv
终身	n
经典	n
经济	n
经理	n
经费	n
经验	n
结晶	n
结构	n
结果	n
结论	n
络绎不绝	idiom
绝对	adv
统统	adv
绳子	n
维生素	n
编辑	n
缘故	n
缺口	n
缺点	n
缺陷	n
罐	n
网上	n
网球	n
网球场	n
网站	n
网络	n
罕见	a
罪犯	n
羊	n
羊肉	n
美国	n
美妙	a
美景	n
美术	n
群	mw
群众	n
羽毛球	n
羽绒服	n
翅膀	n
翻天覆地	idiom
翻译	n
翼	n
耀眼	a
老人	n
老公	n
老婆	n
老师	n
老板	n
老百姓	n
老虎	n
考古	n
考试	n
考验	n
耐心	n
耐用	a
耕地	n
耳朵	n
耳机	n
聋哑	a
职业	n
职位	n
职务	n
职能	n
聚会	n
肆无忌惮	idiom
肉	n
肌肉	n
肖像	n
肚子	n
股东	n
股份	n
肥沃	a
肥皂	n
肩膀	n
肺	n
肿瘤	n
胃	n
胃口	n
胆小鬼	n
胆怯	a
背景	n
胜利	n
胜负	n
胡乱	adv
胡同	n
胡须	n
胳膊	n
胸	n
胸怀	n
胸膛	n
能力	n
能干	a
能源	n
能量	n
脆弱	a
脑袋	n
脖子	n
脚	n
脸	n
脾气	n
腐败	a
腥	a
腰	n
腹泻	n
腿	n
膝盖	n
臂	n
自主	a
自从	prep
自信	a
自动	adv
自发	a
自我	pron
自然	a
自由	n
自私	a
自行车	n
自觉	a
自豪	a
至于	prep
至今	adv
至少	adv
舅舅	n
舆论	n
舌头	n
舟	n
航班	n
航空	n
舱	n
船	n
良心	n
艰巨	a
色彩	n
艺术	n
节奏	n
节日	n
节目	n
花	n
花园	n
花瓣	n
苗条	a
苦	a
苦尽甘来	idiom
苦涩	a
英勇	a
英明	a
英雄	n
苹果	n
茂盛	a
范围	n
茎	n
茫然	a
茫茫	a
茶	n
茶叶	n
草	n
草原	n
草地	n
草率	a
荒凉	a
荒唐	a
荒谬	a
荣幸	a
荣誉	n
荤	n
药	n
药店	n
莫名其妙	idiom
菜	n
菜单	n
营养	n
著作	n
葡萄	n
蔚蓝	a
蔬菜	n
虚伪	a
虚心	a
虚拟	a
虚荣	n
蚂蚁	n
蛋白质	n
蛋糕	n
蜡烛	n
蝴蝶	n
融洽	a
血压	n
行业	n
行为	n
行人	n
行列	n
行动	n
行李	n
行李箱	n
街	n
衣服	n
衣裳	n
表	n
表情	n
表格	n
表面	n
衬衫	n
衷心	a
袋子	n
袜子	n
被动	a
被子	n
裁判	n
裁缝	n
装备	n
装饰	n
裙子	n
裤子	n
西	n
西北	n
西瓜	n
西红柿	n
西边	n
西餐厅	n
要不	conj
要求	n
要素	n
见多识广	idiom
见解	n
观众	n
观念	n
观点	n
规划	n
规则	n
规定	n
规律	n
规格	n
规矩	n
规章	n
规范	n
视力	n
视线	n
视野	n
视频	n
角度	n
角色	n
角落	n
言论	n
警察	n
譬如	v
计划	n
记录	n
记性	n
记者	n
讲座	n
论坛	n
设备	n
设施	n
证	n
证件	n
证据	n
诈骗	v
词	n
词典	n
词汇	n
词语	n
试衣间	n
试验	n
诗	n
诚恳	a
诚挚	a
话题	n
详细	a
诧异	a
语法	n
语言	n
误会	n
误差	n
诱惑	n
说明书	n
请	v
请问	v
诸位	pron
课	n
课程	n
课题	n
调料	n
调皮	a
谢谢	v
谦虚	a
谨慎	a
豪华	a
豪迈	a
贝壳	n
负担	n
贡献	n
财产	n
财务	n
财富	n
责任	n
贤惠	a
货	n
质量	n
贪婪	a
贵族	n
费	n
资产	n
资料	n
资本	n
资格	n
资深	a
资源	n
资金	n
赤道	n
走廊	n
赶紧	adv
起	mw
起初	n
起源	n
起码	adv
超市	n
越	adv
越来越	adv
趋势	n
趟	mw
趣味	n
足以	adv
足球	n
足球场	n
距离	n
跟前	n
路	n
路上	n
路口	n
踊跃	a
踏实	a
踪迹	n
身份	n
身份证	n
身体	n
身后	n
身材	n
身边	n
身高	n
车	n
车站	n
轨道	n
轮廓	n
轻易	adv
轻松	a
较	adv
辉煌	a
辛勤	a
辣	a
辫子	n
边	n
边境	n
边缘	n
辽阔	a
迄今为止	idiom
迅速	a
过分	a
过去	n
过失	n
过度	a
过瘾	a
过程	n
迎面	adv
运动	n
运动会	n
运动员	n
运气	n
运算	n
近	a
近代	n
进展	n
进而	conj
远	a
连同	conj
连年	adv
连忙	adv
连锁	a
迟早	adv
迫不及待	idiom
迫切	a
迷人	a
迷信	n
适宜	a
选手	n
透明	a
逐年	adv
逐步	adv
逐渐	adv
途径	n
通俗	a
通用	a
通货膨胀	n
速度	n
造型	n
逻辑	n
遍	mw
道德	n
道理	n
遗产	n
遗憾	a
遥控	n
遥远	a
邮件	n
邮局	n
邮箱	n
邻居	n
郊区	n
郑重	a
部	n
部位	n
部分	n
部门	n
都	adv
配偶	n
酒	n
酒吧	n
酒店	n
酒窝	n
酒精	n
酱油	n
酸	a
醋	n
里	n
里程碑	n
里边	n
里面	n
重大	a
重心	n
重点	n
重量	n
野生	a
金属	n
金融	n
鉴于	prep
钙	n
钞票	n
钢铁	n
钥匙	n
钱	n
铃	n
铅笔	n
铜	n
银(子)	n
银行	n
锁	n
锅	n
锋利	a
错误	n
锲而不舍	idiom
镇静	a
镜头	n
镜子	n
长辈	n
长途	a
门	n
门口	n
门票	n
闪电	n
闭塞	a
问题	n
间接	a
间隔	n
闹钟	n
队伍	n
防御	n
阳光	n
阴	a
阴谋	n
阵容	n
阶层	n
阶段	n
阿姨	n
附近	n
陆地	n
陆续	adv
陈旧	a
陌生	a
陡峭	a
除夕	n
除非	conj
陶瓷	n
隆重	a
随便	a
随意	a
随手	adv
随时	adv
随身	adv
隐患	n
隐私	n
隐约	adv
隐蔽	a
隔阂	n
障碍	n
难免	a
难堪	a
难得	a
难怪	adv
难能可贵	idiom
难道	adv
难题	n
雄伟	a
雌雄	n
雕塑	n
雨	n
雨衣	n
雪	n
零下	n
零星	a
零钱	n
雷	n
需求	n
霞	n
霸道	a
青	a
青少年	n
非法	a
面前	n
面包	n
面子	n
面条	n
面条儿	n
面积	n
面试	n
面试官	n
面貌	n
革命	n
鞋	n
鞭炮	n
音乐	n
音响	n
页	mw
项目	n
顺便	adv
顺利	a
顺序	n
须知	n
顽固	a
顽强	a
顾客	n
顾虑	n
预兆	n
预先	adv
预报	n
预算	n
领域	n
领导	n
领袖	n
颈椎	n
频率	n
频繁	a
题	n
题材	n
题目	n
颜色	n
风	n
风俗	n
风光	n
风味	n
风土人情	idiom
风度	n
风景	n
风暴	n
风气	n
风险	n
飞机	n
飞禽走兽	idiom
飞跃	n
食堂	n
食物	n
餐厅	n
餐巾纸	n
餐馆儿	n
饥饿	a
饭	n
饭店	n
饭馆	n
饮料	n
饮食	n
饱和	a
饺子	n
饼干	n
馅儿	n
馋	a
馒头	n
首先	adv
首要	a
首都	n
香	a
香蕉	n
马	n
马上	adv
马虎	a
马路	n
骄傲	a
骨(头)	n
骨干	n
骨折	n
高中	n
高峰	n
高明	a
高档	a
高潮	n
高级	a
高速公路	n
高铁	n
魄力	n
魅力	n
魔术	n
魔鬼	n
鱼	n
鲜明	a
鲜艳	a
鲜花	n
鸟	n
鸡	n
鸡蛋	n
鸦雀无声	idiom
鸽子	n
麻	a
麻婆豆腐	n
麻木	a
麻痹	a
黄昏	n
黄河	n
黎明	n
黑板	n
默默	adv
鼻子	n
鼻涕	n
齐全	a
龙	n
